,iid_dach,iid_bld,area_inter,area_dach_tot,area_dach_proz,ROOF_ID,EGID,pvJahr_dach_tot,pvJahr_dach_proz
1626,1644,407,16.25172541,16.25172541,1,4878955,829621,21794859,21794859
1627,2328,408,77.18513168,77.18513168,1,4587592,829854,92419561,92419561
1628,2330,408,83.16282349,83.16282349,1,4587593,829854,114070018,114070018
1629,7320,409,0.002840609,0.002840609,1,4596564,190029562,16994307,16994307
1630,7321,409,0.325970278,0.325970278,1,4596565,190029562,3670530,3670530
1631,7344,409,15.29045876,15.29045876,1,4596588,190029562,27710466,27710466
1632,7345,409,17.59071214,17.59071214,1,4596589,190029562,23055650,23055650
1633,7346,409,15.41303057,15.41303057,1,4596590,190029562,17889940,17889940
1634,7347,409,2.357613514,2.357613514,1,4596591,190029562,2106928,2106928
1635,7348,409,1.782793971,1.782793971,1,4596592,190029562,2106928,2106928
1636,7349,409,8.789223996,8.789223996,1,4596593,190029562,18554534,18554534
1637,7350,409,10.8165716,10.8165716,1,4596594,190029562,14909500,14909500
1638,7351,409,17.22448819,17.22448819,1,4596595,190029562,21003035,21003035
1639,7352,409,11.32658212,11.32658212,1,4596596,190029562,25804735,25804735
1640,7353,409,19.37120216,19.37120216,1,4596597,190029562,19418865,19418865
1641,7358,409,14.26104228,14.26104228,1,4596602,190029562,17942414,17942414
1642,7359,409,9.900995621,9.900995621,1,4596603,190029562,10661106,10661106
1643,7360,409,20.14249063,20.14249063,1,4596604,190029562,27228196,27228196
1644,7361,409,4.124802004,4.124802004,1,4596605,190029562,4154857,4154857
1645,7362,409,4.969667664,4.969667664,1,4596606,190029562,6232331,6232331
1646,7363,409,21.19309408,21.19309408,1,4596607,190029562,28262173,28262173
1647,7364,409,0.020576291,0.020576291,1,4596608,190029562,0,0
1648,7365,409,0.021653787,0.021653787,1,4596609,190029562,0,0
1649,7366,409,20.88574364,20.88574364,1,4596610,190029562,18276196,18276196
1650,7367,409,9.61388638,9.61388638,1,4596611,190029562,8630597,8630597
1651,395,410,26.63809086,62.4506496,0.426546257,4598005,190083122,81436325,34736359.64
1652,396,410,18.30450734,18.30450734,1,4598006,190083122,18052259,18052259
1653,397,410,23.97128014,52.45527872,0.456985088,4598007,190083122,40415295,18469187.12
1654,399,410,4.830531679,9.902944663,0.487787405,4598009,190083122,8630597,4209896.514
1655,2340,411,46.98807248,46.98807248,1,4587598,829851,52744774,52744774
1656,2342,411,52.05654747,52.05654747,1,4587599,829851,63735390,63735390
1657,2344,411,4.888082177,4.888082177,1,4587600,829851,4778278,4778278
1658,2346,411,5.121593021,5.121593021,1,4587601,829851,3741931,3741931
1659,1608,412,32.00915114,63.57612852,0.503477514,4878919,3104552,82991329,41784268.01
1660,1609,412,33.94507384,68.28402148,0.497115915,4878920,3104552,125994257,62633750.39
1661,7256,413,20.01990267,20.01990267,1,4596524,280065237,24535289,24535289
1662,7258,413,39.95779263,39.95779263,1,4596525,280065237,46878037,46878037
1663,7260,413,14.96568124,14.96568124,1,4596526,280065237,15608408,15608408
1664,7262,413,34.83698314,34.83698314,1,4596527,280065237,40126392,40126392
1665,7264,413,4.703418724,4.703418724,1,4596528,280065237,13401337,13401337
1666,7266,413,6.982410163,6.982410163,1,4596529,280065237,24719937,24719937
1667,7268,413,19.01771563,19.01771563,1,4596530,280065237,18679696,18679696
1668,7270,413,7.497726186,7.497726186,1,4596531,280065237,6472983,6472983
1669,2517,414,57.7847516,57.7847516,1,4587770,829619,62247204,62247204
1670,2518,414,80.0849904,80.0849904,1,4587771,829619,93430500,93430500
1671,1086,415,24.46866055,26.3701319,0.92789299,4878397,829747,31406242,29141631.81
1672,1087,415,26.06172443,29.16115858,0.893713614,4878398,829747,35442637,31675567.21
1673,1083,416,1.297895476,76.81027922,0.016897419,4878394,829745,86390175,1459770.99
1674,1096,416,16.96163523,17.79583059,0.953124112,4878407,829745,12932924,12326681.7
1675,1097,416,17.40891072,17.58721253,0.98986185,4878408,829745,22737700,22507181.78
1676,1302,416,0.060761371,34.86060049,0.001742981,4878613,829745,32364660,56410.99339
1677,2462,417,20.91140134,23.63338802,0.884824525,4587715,280059447,31316505,27709611.68
1678,2463,417,26.79706779,26.79706779,1,4587716,280059447,34611884,34611884
1679,7388,418,2.78984805,2.78984805,1,4596632,3104407,5675921,5675921
1680,7389,418,2.719237168,2.719237168,1,4596633,3104407,6700282,6700282
1681,7390,418,44.32434673,44.32434673,1,4596634,3104407,95239948,95239948
1682,7391,418,46.04895306,46.04895306,1,4596635,3104407,50804148,50804148
1683,4882,419,28.69594048,28.69594048,1,4591051,829032,32607570,32607570
1684,4883,419,1.926498942,1.926498942,1,4591052,829032,3951692,3951692
1685,4884,419,4.153740464,4.153740464,1,4591053,829032,4250759,4250759
1686,4885,419,48.21959764,48.21959764,1,4591054,829032,53196386,53196386
1687,4886,419,57.78796379,57.78796379,1,4591055,829032,97812732,97812732
1688,4971,420,4.081092907,4.081092907,1,4591140,828945,5283862,5283862
1689,4973,420,35.26642851,70.52085922,0.500085066,4591142,828945,97416604,48716588.8
1690,4974,420,33.40679159,67.03371182,0.498358075,4591143,828945,72304338,36033450.71
1691,7453,421,3.857510421,3.857510421,1,4596697,828757,4435499,4435499
1692,7454,421,1.181756029,1.181756029,1,4596698,828757,3849952,3849952
1693,7455,421,58.96537212,58.96537212,1,4596699,828757,64479632,64479632
1694,7456,421,57.64006141,57.64006141,1,4596700,828757,115842181,115842181
1695,1909,422,15.25564282,15.25564282,1,4879220,829553,17261160,17261160
1696,2135,422,43.36772406,43.36772406,1,4879446,829553,53793038,53793038
1697,2136,422,36.31177502,38.29398646,0.948237005,4879447,829553,41432896,39288205.21
1698,4390,423,50.26185271,149.3398382,0.336560246,4590250,280076418,197118854,66342370.03
1699,4391,423,25.10749466,73.88304027,0.339827578,4590251,280076418,80477727,27348551.08
1700,4378,424,6.647788685,113.5697332,0.058534862,4590238,280076417,146350878,8566628.477
1701,4379,424,0.279414498,53.76245769,0.005197205,4590239,280076417,60020893,311940.8679
1702,4380,424,18.2372497,55.55302847,0.328285427,4590240,280076417,63436962,20825430.19
1703,4381,424,28.60533512,101.5001751,0.281825476,4590241,280076417,132523885,37348606.92
1704,7457,425,17.62132597,17.62132597,1,4596701,190026365,29979875,29979875
1705,7458,425,18.27372182,18.27372182,1,4596702,190026365,21229505,21229505
1706,7459,425,39.10695851,39.10695851,1,4596703,190026365,37515006,37515006
1707,7460,425,10.11005973,10.11005973,1,4596704,190026365,11419775,11419775
1708,7461,425,12.77890875,12.77890875,1,4596705,190026365,18271647,18271647
1709,7462,425,27.79333493,27.79333493,1,4596706,190026365,47345511,47345511
1710,7463,425,4.157220412,4.157220412,1,4596707,190026365,3875399,3875399
1711,7464,425,14.26580741,14.26580741,1,4596708,190026365,12918262,12918262
1712,7449,426,73.46269646,73.46269646,1,4596693,280065023,75224576,75224576
1713,7450,426,57.25307556,57.25307556,1,4596694,280065023,83789310,83789310
1714,7451,426,7.868165058,7.868165058,1,4596695,280065023,9014462,9014462
1715,7452,426,8.108420888,8.108420888,1,4596696,280065023,11798788,11798788
1716,4378,427,35.35760105,113.5697332,0.311329437,4590238,280076395,146350878,45563336.39
1717,4379,427,18.23507543,53.76245769,0.339178606,4590239,280076395,60020893,20357802.79
1718,4923,428,4.982297979,4.982297979,1,4591092,829013,8522799,8522799
1719,4924,428,28.71687921,57.82871567,0.496585111,4591093,829013,64180578,31871119.47
1720,4925,428,37.96923033,75.13015773,0.505379351,4591094,829013,110514250,55851619.9
1721,5505,429,0.004729528,78.62378236,6.02E-05,4593035,828961,78055633,4695.351811
1722,5506,429,1.234695947,99.49269109,0.012409916,4593036,828961,134410868,1668027.592
1723,5509,429,42.36601857,43.43691665,0.9753459,4593039,828961,50077426,48842812.14
1724,5510,429,32.09826649,35.04352924,0.915954163,4593040,828961,36817024,33722706.4
1725,5511,429,11.22739446,11.41257603,0.983773902,4593041,828961,8630597,8490556.089
1726,5585,430,26.0368466,61.34225773,0.424452043,4593098,828958,72851807,30922098.3
1727,5587,430,21.55061574,45.92621238,0.469244351,4593099,828958,53344630,25031666.3
1728,5589,430,24.74090269,37.64469422,0.657221508,4593100,828958,37315173,24524334.26
1729,2578,431,40.5638891,40.95455961,0.990460879,4587833,829556,47854322,47397833.83
1730,2579,431,37.22940602,38.98308954,0.95501425,4587834,829556,37426268,35742619.26
1731,2580,431,1.695252789,42.08962527,0.040277213,4587835,829556,55888680,2251040.252
1732,2581,431,1.477237915,39.98654883,0.036943371,4587836,829556,38665523,1428434.768
1733,2582,431,8.54326784,8.54326784,1,4587837,829556,9109184,9109184
1734,4384,432,37.7440792,67.56600383,0.558625301,4590244,280076401,93522551,52244063.17
1735,4385,432,17.71879579,37.09968682,0.477599605,4590245,280076401,40842210,19506223.38
1736,3754,433,2.760608014,32.1999978,0.085733174,4589141,280053342,34597413,2966146.029
1737,3755,433,0.370679248,29.26928696,0.012664444,4589142,280053342,45465295,575792.6864
1738,3756,433,26.38072691,26.80399247,0.984208862,4589143,280053342,28306898,27859899.85
1739,3757,433,32.68249432,36.11967726,0.904839046,4589144,280053342,53042783,47995181.17
1740,3835,434,30.33692614,30.33692614,1,4589222,280053380,38526458,38526458
1741,3836,434,28.74860986,28.74860986,1,4589223,280053380,50723222,50723222
1742,3837,434,5.359656482,5.359656482,1,4589224,280053380,9073126,9073126
1743,3838,434,5.623969518,5.623969518,1,4589225,280053380,7352818,7352818
1744,3800,435,0.563913615,27.10814806,0.020802366,4589187,280053391,26734350,556137.7309
1745,3801,435,3.544676881,37.20707294,0.095268899,4589188,280053391,50516834,4812683.166
1746,3832,435,27.66160754,30.0559366,0.920337566,4589219,280053391,32691082,30086830.85
1747,3833,435,32.01169646,32.32355681,0.990351917,4589220,280053391,45465295,45026642.08
1748,3834,435,19.8597644,19.8597644,1,4589221,280053391,28049422,28049422
1749,3877,436,3.363756269,56.13617932,0.059921361,4589264,280053387,58186503,3486614.455
1750,3878,436,0.497874605,47.83114927,0.010409004,4589265,280053387,68341769,711369.7191
1751,3879,436,26.75642626,32.91579052,0.812875092,4589266,280053387,48092404,39093117.34
1752,3880,436,17.38488309,18.15343791,0.957663401,4589267,280053387,17298664,16566297.4
1753,3883,436,0.388331656,22.93398307,0.016932587,4589270,280053387,37967627,642890.1347
1754,3884,436,3.421615623,29.01642509,0.117919958,4589271,280053387,33024665,3894267.104
1755,4491,437,13.36573852,13.36573852,1,4590351,828978,20917369,20917369
1756,4492,437,39.16935853,39.16935853,1,4590352,828978,38459556,38459556
1757,4493,437,14.47788794,14.47788794,1,4590353,828978,16814861,16814861
1758,4494,437,44.63916499,44.63916499,1,4590354,828978,55726888,55726888
1759,3839,438,32.274582,35.60410609,0.906484828,4589226,280053395,37361310,33867460.69
1760,3840,438,30.57298947,30.97884428,0.986898969,4589227,280053395,48092404,47462343.92
1761,3841,438,0.46721217,29.26211951,0.01596645,4589228,280053395,31452184,502179.7254
1762,3842,438,5.938091391,42.92424515,0.138338866,4589229,280053395,65672044,9084996.084
1763,3825,439,0.200059006,28.82644434,0.006940121,4589212,280053582,30496569,211649.8734
1764,3854,439,0.402520232,26.23580569,0.0153424,4589241,280053582,40018363,613977.7421
1765,3855,439,2.276931338,29.54396961,0.077069242,4589242,280053582,33024665,2545185.893
1766,3856,439,30.49544574,37.36531162,0.81614322,4589243,280053582,52923659,43193285.47
1767,3857,439,24.94989666,28.36979408,0.879452864,4589244,280053582,27008442,23752651.67
1768,4570,440,0.214803509,29.80835218,0.007206152,4590434,280053575,47883355,345054.7228
1769,4572,440,2.788245852,26.62343719,0.104728996,4590436,280053575,30821226,3227876.06
1770,4573,440,0.468420332,23.69790753,0.019766316,4590437,280053575,40413515,798826.3133
1771,4574,440,27.60808281,36.40429942,0.758374238,4590438,280053575,50516834,38310665.47
1772,4575,440,20.79939399,24.98289691,0.832545324,4590439,280053575,24907529,20736646.79
1773,4427,441,30.98365654,30.98365654,1,4590287,280073973,34492998,34492998
1774,4428,441,32.77273295,32.77273295,1,4590288,280073973,49552026,49552026
1775,4495,442,1.363968846,1.363968846,1,4590355,828979,4683440,4683440
1776,4496,442,1.301115955,1.301115955,1,4590356,828979,1761630,1761630
1777,4497,442,50.88338588,50.88338588,1,4590357,828979,64123295,64123295
1778,4498,442,56.07182935,56.07182935,1,4590358,828979,99650018,99650018
1779,5110,443,41.87729572,83.34106467,0.502480931,4591279,3104412,150332614,75539271.77
1780,5111,443,30.55615427,61.43273532,0.497392052,4591280,3104412,89575474,44554128.81
1781,4415,444,24.96933567,26.8729039,0.929164029,4590275,280077038,29020689,26964980.32
1782,4416,444,23.31213935,23.61428081,0.987205139,4590276,280077038,34759389,34314647.43
1783,4417,444,3.738137622,32.44578316,0.115211817,4590277,280077038,47173531,5434948.206
1784,4418,444,0.515516365,19.31868829,0.026684853,4590278,280077038,17734930,473254.007
1785,3737,445,34.4015499,80.60175865,0.426808924,4589124,829049,114596933,48910993.69
1786,3738,445,31.65691103,80.38277955,0.393827026,4589125,829049,79593169,31345941.05
1787,4565,446,40.1017054,203.3028443,0.197251079,4590429,280060951,271455210,53544833.07
1788,4566,446,36.22216111,184.2511017,0.196591286,4590430,280060951,179877130,35362276.39
1789,4594,447,35.74712301,180.2137596,0.198359565,4590458,280060943,175750463,34861785.44
1790,4595,447,40.44302697,206.6566984,0.195701505,4590459,280060943,273752404,53573757.56
1791,7118,448,57.02252909,77.34440048,0.737254782,4595554,828922,69505986,51243620.53
1792,3970,449,1.704363336,1.704363336,1,4589357,829710,13307357,13307357
1793,3971,449,2.319311951,2.319311951,1,4589358,829710,12188080,12188080
1794,3972,449,36.69116932,36.69116932,1,4589359,829710,46549576,46549576
1795,3973,449,36.76758922,36.76758922,1,4589360,829710,40330818,40330818
1796,3974,449,0.158422054,3.335397806,0.047497199,4589361,829710,14535252,690383.7611
1797,3975,449,0.09867795,1.575285117,0.062641327,4589362,829710,15443708,967414.3607
1798,3976,449,2.025271202,39.20868181,0.051653642,4589363,829710,47795172,2468794.691
1799,3977,449,2.041994944,39.24640142,0.052030119,4589364,829710,55353372,2880042.544
1800,4646,450,39.29711029,199.2799476,0.197195507,4590514,280060938,268150475,52878068.86
1801,4647,450,37.2580877,189.5055584,0.196606833,4590515,280060938,184103476,36196001.39
1802,4008,451,5.322272215,5.322272215,1,4589395,829700,7747007,7747007
1803,4009,451,1.757704528,1.757704528,1,4589396,829700,2827498,2827498
1804,4010,451,43.11697877,43.11697877,1,4589397,829700,60269133,60269133
1805,4011,451,46.4131181,46.4131181,1,4589398,829700,70363981,70363981
1806,4109,452,62.93517849,189.5260121,0.332066178,4589498,280056324,213607275,70931751.43
1807,4109,453,64.156969,189.5260121,0.338512736,4589498,280056325,213607275,72308783.2
1808,5181,454,0.095455331,0.095455331,1,4575143,828815,3679410,3679410
1809,5182,454,0.16629229,0.16629229,1,4575144,828815,2120986,2120986
1810,5183,454,17.74369616,17.74369616,1,4575145,828815,29431977,29431977
1811,5184,454,42.60631697,42.60631697,1,4575146,828815,44540704,44540704
1812,5185,454,16.8139269,16.8139269,1,4575147,828815,27453545,27453545
1813,5186,454,9.251578832,9.251578832,1,4575148,828815,6364107,6364107
1814,5187,454,12.15671626,12.15671626,1,4575149,828815,15211482,15211482
1815,5188,454,15.57671494,15.57671494,1,4575150,828815,16949641,16949641
1816,5189,454,0.699816859,0.699816859,1,4575151,828815,0,0
1817,4290,455,8.096302614,8.096302614,1,4869136,829364,9009068,9009068
1818,4292,455,4.015087129,4.015087129,1,4869137,829364,4838305,4838305
1819,4294,455,10.17206967,10.17206967,1,4869138,829364,11965020,11965020
1820,4296,455,2.36993735,2.36993735,1,4869139,829364,2073732,2073732
1821,4298,455,4.116760064,4.116760064,1,4869140,829364,4443993,4443993
1822,4300,455,1.125835072,1.125835072,1,4869141,829364,0,0
1823,4302,455,1.076441866,1.076441866,1,4869142,829364,0,0
1824,4304,455,1.0265673,1.0265673,1,4869143,829364,0,0
1825,4306,455,0.975280239,0.975280239,1,4869144,829364,0,0
1826,4308,455,1.693083166,1.693083166,1,4869145,829364,2094705,2094705
1827,4310,455,4.883115517,4.883115517,1,4869146,829364,7343388,7343388
1828,4312,455,2.37283508,2.37283508,1,4869147,829364,2507060,2507060
1829,4314,455,0.10654771,0.10654771,1,4869148,829364,0,0
1830,4316,455,12.98713261,12.98713261,1,4869149,829364,17622228,17622228
1831,4322,455,13.24587009,13.24587009,1,4869152,829364,16893125,16893125
1832,4324,455,0.014630085,0.014630085,1,4869153,829364,0,0
1833,4326,455,7.741639208,7.741639208,1,4869154,829364,8865089,8865089
1834,4328,455,2.372130991,2.372130991,1,4869155,829364,3546018,3546018
1835,4330,455,20.5083162,20.5083162,1,4869156,829364,26182035,26182035
1836,4332,455,20.26515501,20.26515501,1,4869157,829364,23049271,23049271
1837,105,456,35.13243181,69.95242901,0.502233193,4875885,3104521,109874901,55182822.41
1838,107,456,30.92171821,62.322321,0.496158001,4875886,3104521,90063470,44685711.25
1839,6414,457,33.97772371,33.97772371,1,4578308,828851,49131739,49131739
1840,6415,457,69.60775491,69.60775491,1,4578309,828851,82293408,82293408
